tweet_id,date,brand,tweet,sentiment_label,likes,retweets,user_followers
100796,2024-06-20,Amazon,The Amazon ecosystem is seamless. Everything just works together perfectly. #Amazon #FBA,Positive,453,149,26442
100138,2024-10-19,Netflix,Overpriced garbage from Netflix as usual. Not worth a single penny. #Streaming,Negative,195,5,976
100549,2024-12-12,Google,Saw a Google ad today. Not sure if I should upgrade yet or wait. #Pixel,Neutral,39,39,26672
100615,2024-07-30,Netflix,Netflix stock is making some moves in the market today. Keeping an eye. #Streaming #MustWatch,Neutral,120,45,38659
100845,2024-03-15,Apple,Anyone else been following the Apple news lately? Share your thoughts. #AppleWatch #iPhone #AirPods,Neutral,148,78,43768
100777,2024-04-01,Tesla,Tesla support team helped me resolve my issue within minutes. Excellent service! #Tesla #Autopilot #TeslaModel3,Positive,69,12,6804
100558,2024-04-23,Netflix,Just got the new Netflix product and it's absolutely amazing! Totally worth it. #MustWatch #Streaming #NetflixSeries,Positive,393,106,11800
100139,2024-08-30,Netflix,Can't believe how good Netflix has gotten. The new features are outstanding. #BingeWatch,Positive,479,115,32193
101309,2024-06-18,Apple,Apple is really disappointing lately. Quality has gone downhill so much. #iPhone,Negative,11,15,33587
101023,2024-04-16,Google,Read an article about Google strategy for the next fiscal year. #Pixel,Neutral,113,39,6729
100224,2024-06-21,Samsung,Samsung keeps raising prices while the quality keeps dropping. Enough already. #SamsungTV #Samsung #Samsung2024,Negative,163,18,13943
100963,2024-05-25,Samsung,Samsung never disappoints. Best purchase I've made this year hands down! #SamsungTV,Positive,296,59,7631
100409,2024-12-10,Netflix,Overpriced garbage from Netflix as usual. Not worth a single penny. #NetflixSeries #Streaming,Negative,31,29,28052
100325,2024-10-25,Google,Google support team helped me resolve my issue within minutes. Excellent service! #Google #Pixel,Positive,391,25,46614
100299,2024-09-29,Nike,Overpriced garbage from Nike as usual. Not worth a single penny. #NikeRunning,Negative,106,17,40541
100993,2024-02-26,Samsung,Overpriced garbage from Samsung as usual. Not worth a single penny. #Samsung #Samsung2024 #SamsungTV,Negative,16,69,12585
101032,2024-08-24,Apple,Comparing Apple with other brands in the market before deciding. #Apple #iPhone #iOS,Neutral,155,58,8538
100670,2024-11-30,Amazon,Amazon stock is making some moves in the market today. Keeping an eye. #FBA #PrimeDay #AmazonDeals,Neutral,150,46,39298
101479,2024-11-28,Google,Google delivered exactly what I needed on time. Truly impressed with the service. #Gemini #Android #Google,Positive,40,147,29367
100946,2024-07-06,Tesla,The Tesla update is fantastic! So much smoother and faster now. 10/10. #Tesla #Autopilot,Positive,239,46,18494
101269,2024-03-11,Nike,Lost all my data because of a Nike bug. Absolutely furious right now. #JustDoIt,Negative,144,57,41530
100573,2024-11-01,Apple,The Apple update is fantastic! So much smoother and faster now. 10/10. #AppleWatch #AirPods,Positive,119,49,23921
100503,2024-12-26,Google,Noticed Google has a new campaign running. It looks different from before. #Google #Android,Neutral,17,31,14019
101037,2024-05-24,Tesla,Just heard Tesla is releasing a new product next month. Interesting. #Autopilot,Neutral,188,8,9687
100003,2024-10-28,Apple,Apple keeps raising prices while the quality keeps dropping. Enough already. #iPhone #MacBook,Negative,74,74,47291
101468,2024-03-19,Nike,Can't believe how good Nike has gotten. The new features are outstanding. #Sneakers,Positive,391,61,38656
100467,2024-10-15,Samsung,Samsung is really disappointing lately. Quality has gone downhill so much. #GalaxyS #Samsung2024,Negative,108,72,33021
100321,2024-11-06,Microsoft,Microsoft never disappoints. Best purchase I've made this year hands down! #Windows11 #Copilot,Positive,219,74,22450
100005,2024-07-13,Amazon,Amazon delivered exactly what I needed on time. Truly impressed with the service. #Amazon,Positive,149,52,869
100973,2024-10-30,Nike,Terrible experience with Nike. Customer service was unhelpful and rude. #NikeRunning,Negative,44,55,30414
100547,2024-03-24,Nike,Happy with my Nike purchase. Great value for money and excellent build quality. #Sneakers #NikeAir #JustDoIt,Positive,317,92,18646
101476,2024-08-29,Google,Just got the new Google product and it's absolutely amazing! Totally worth it. #Android #Pixel #GoogleAI,Positive,165,21,24829
100039,2024-02-05,Google,Google support team helped me resolve my issue within minutes. Excellent service! #Pixel,Positive,32,47,35322
100542,2024-02-03,Netflix,Netflix keeps raising prices while the quality keeps dropping. Enough already. #Netflix #Streaming,Negative,89,17,29225
100242,2024-10-05,Samsung,Overpriced garbage from Samsung as usual. Not worth a single penny. #SamsungTV,Negative,145,48,23933
100136,2024-06-01,Tesla,Noticed Tesla has a new campaign running. It looks different from before. #Tesla #ElonMusk,Neutral,187,7,19608
100602,2024-10-08,Apple,Can't believe how good Apple has gotten. The new features are outstanding. #AirPods,Positive,45,14,3324
100772,2024-04-05,Nike,Nike keeps raising prices while the quality keeps dropping. Enough already. #NikeRunning #JustDoIt #NikeAir,Negative,23,59,38567
100846,2024-08-16,Google,Just heard Google is releasing a new product next month. Interesting. #Android #Gemini,Neutral,137,57,5642
101090,2024-02-02,Microsoft,The Microsoft update is fantastic! So much smoother and faster now. 10/10. #Copilot #Azure,Positive,392,67,25734
101365,2024-01-20,Amazon,Worst customer experience ever with Amazon. Will be switching brands for good. #AmazonDeals,Negative,9,8,40795
100581,2024-02-28,Samsung,Worst customer experience ever with Samsung. Will be switching brands for good. #Samsung2024,Negative,98,12,32332
101474,2024-05-17,Nike,Can't believe how good Nike has gotten. The new features are outstanding. #Nike #NikeAir #Sneakers,Positive,344,34,41267
100788,2024-05-03,Tesla,Thinking about switching to Tesla but haven't made up my mind yet. #TeslaModel3 #ElonMusk #Autopilot,Neutral,54,79,35533
101388,2024-07-03,Netflix,Netflix is really disappointing lately. Quality has gone downhill so much. #BingeWatch #Netflix #MustWatch,Negative,111,18,28883
100376,2024-01-03,Google,Overpriced garbage from Google as usual. Not worth a single penny. #Google #Gemini,Negative,103,37,44265
100314,2024-12-11,Amazon,Amazon is really disappointing lately. Quality has gone downhill so much. #AWS #FBA #AmazonDeals,Negative,20,69,1705
100442,2024-11-17,Apple,Never buying Apple again. Product broke after two weeks of use. Total waste. #iOS #iPhone,Negative,113,13,12908
100319,2024-03-22,Tesla,Tesla is really disappointing lately. Quality has gone downhill so much. #Tesla #TeslaModel3 #EV,Negative,35,23,38210
101478,2024-12-15,Tesla,Loving my new Tesla. The quality is top-notch and customer service was great. #Tesla,Positive,156,19,16446
100793,2024-04-29,Nike,Nike never disappoints. Best purchase I've made this year hands down! #NikeAir #JustDoIt,Positive,114,103,29401
101132,2024-08-08,Tesla,Tesla never disappoints. Best purchase I've made this year hands down! #ElonMusk #Autopilot,Positive,484,146,34642
100424,2024-09-20,Google,The Google update is fantastic! So much smoother and faster now. 10/10. #Gemini #Android,Positive,91,7,8070
100553,2024-02-22,Amazon,The Amazon update is fantastic! So much smoother and faster now. 10/10. #FBA #AmazonDeals #AWS,Positive,268,106,32188
100594,2024-07-29,Tesla,Never buying Tesla again. Product broke after two weeks of use. Total waste. #TeslaModel3 #Tesla,Negative,17,14,23119
100893,2024-10-05,Tesla,The Tesla ecosystem is seamless. Everything just works together perfectly. #TeslaModel3 #ElonMusk,Positive,38,11,44050
101481,2024-02-20,Samsung,Shoutout to Samsung for the incredible experience. Will definitely buy again. #GalaxyWatch,Positive,413,52,19333
101217,2024-12-09,Netflix,Can't believe how good Netflix has gotten. The new features are outstanding. #MustWatch #Netflix,Positive,430,30,24666
101164,2024-03-10,Tesla,Regret buying Tesla. The product is nothing like what was advertised online. #Tesla #EV,Negative,145,34,44114
100227,2024-05-02,Amazon,Amazon released their quarterly report today with some mixed numbers. #FBA,Neutral,53,2,19187
100714,2024-04-01,Netflix,Overpriced garbage from Netflix as usual. Not worth a single penny. #MustWatch,Negative,67,3,26313
100810,2024-01-12,Amazon,Loving my new Amazon. The quality is top-notch and customer service was great. #AmazonDeals #FBA,Positive,6,13,8364
100979,2024-03-10,Google,The Google ecosystem is seamless. Everything just works together perfectly. #Android,Positive,202,147,12018
101075,2024-12-04,Samsung,Samsung delivered exactly what I needed on time. Truly impressed with the service. #Samsung2024 #Samsung,Positive,119,60,31755
100066,2024-10-07,Google,Can't believe how good Google has gotten. The new features are outstanding. #Pixel #Android #Gemini,Positive,186,112,28773
100393,2024-09-30,Samsung,The Samsung ecosystem is seamless. Everything just works together perfectly. #SamsungTV #GalaxyWatch,Positive,136,56,37080
100579,2024-04-15,Nike,Nike support team helped me resolve my issue within minutes. Excellent service! #NikeRunning #JustDoIt,Positive,57,25,11845
100989,2024-08-25,Amazon,Happy with my Amazon purchase. Great value for money and excellent build quality. #FBA #Amazon #PrimeDay,Positive,288,80,9979
100211,2024-06-29,Nike,The Nike update is fantastic! So much smoother and faster now. 10/10. #Sneakers #Nike,Positive,414,18,6688
101159,2024-12-09,Apple,The Apple update is fantastic! So much smoother and faster now. 10/10. #AirPods #MacBook,Positive,166,33,23067
100781,2024-10-12,Nike,Nike announced some changes to their pricing structure today. #Nike #NikeAir,Neutral,49,66,40847
100536,2024-01-20,Tesla,Tesla stock is making some moves in the market today. Keeping an eye. #TeslaModel3 #Autopilot,Neutral,122,28,17702
100774,2024-11-22,Google,The Google update is fantastic! So much smoother and faster now. 10/10. #Android #GoogleAI #Google,Positive,287,108,12423
100661,2024-04-18,Samsung,Samsung is really disappointing lately. Quality has gone downhill so much. #Samsung #GalaxyWatch #Samsung2024,Negative,13,77,49253
100085,2024-11-25,Apple,Read an article about Apple strategy for the next fiscal year. #AppleWatch #Apple #AirPods,Neutral,111,59,46036
101349,2024-07-11,Apple,Happy with my Apple purchase. Great value for money and excellent build quality. #iPhone #AppleWatch,Positive,88,17,40054
101216,2024-12-06,Google,Anyone else been following the Google news lately? Share your thoughts. #Gemini,Neutral,186,68,46192
100915,2024-08-03,Apple,Apple keeps raising prices while the quality keeps dropping. Enough already. #AirPods #iOS,Negative,111,12,19463
100660,2024-11-16,Amazon,Comparing Amazon with other brands in the market before deciding. #PrimeDay #AWS #AmazonDeals,Neutral,99,41,41999
101350,2024-06-17,Microsoft,Microsoft promised delivery in 2 days but it's been 10 days and still nothing. #Xbox #Copilot #Azure,Negative,54,25,719
100630,2024-10-20,Google,Google delivered exactly what I needed on time. Truly impressed with the service. #Google #Android #Pixel,Positive,347,61,25783
101033,2024-11-21,Google,Just got the new Google product and it's absolutely amazing! Totally worth it. #Android #GoogleAI,Positive,127,26,8104
101399,2024-07-13,Microsoft,Terrible experience with Microsoft. Customer service was unhelpful and rude. #Azure #Windows11 #Copilot,Negative,56,59,15001
101092,2024-01-15,Microsoft,Loving my new Microsoft. The quality is top-notch and customer service was great. #Windows11,Positive,342,75,6681
100273,2024-01-22,Google,The Google ecosystem is seamless. Everything just works together perfectly. #Gemini #Android #GoogleAI,Positive,204,125,36686
100722,2024-06-10,Netflix,Comparing Netflix with other brands in the market before deciding. #Netflix #NetflixSeries,Neutral,34,43,14537
100362,2024-09-25,Netflix,Comparing Netflix with other brands in the market before deciding. #Netflix,Neutral,41,63,15474
100622,2024-08-19,Amazon,Amazon support team helped me resolve my issue within minutes. Excellent service! #AWS,Positive,165,102,32957
100002,2024-11-04,Apple,Shoutout to Apple for the incredible experience. Will definitely buy again. #AirPods,Positive,20,102,6365
100006,2024-08-23,Samsung,Samsung delivered exactly what I needed on time. Truly impressed with the service. #Samsung2024 #Samsung #SamsungTV,Positive,343,37,2533
100311,2024-06-01,Google,Google stock is making some moves in the market today. Keeping an eye. #Google,Neutral,25,63,34629
101167,2024-03-26,Nike,Can't believe how good Nike has gotten. The new features are outstanding. #Nike,Positive,324,135,1029
100938,2024-02-05,Tesla,Tesla stock is making some moves in the market today. Keeping an eye. #EV #TeslaModel3,Neutral,57,30,48931
101477,2024-09-08,Amazon,Amazon announced some changes to their pricing structure today. #PrimeDay #AWS,Neutral,170,54,28990
100215,2024-02-13,Google,Google released their quarterly report today with some mixed numbers. #Android,Neutral,125,57,30455
101320,2024-08-21,Nike,Nike is really disappointing lately. Quality has gone downhill so much. #Nike #NikeAir #NikeRunning,Negative,177,74,49529
100027,2024-02-06,Samsung,The Samsung ecosystem is seamless. Everything just works together perfectly. #GalaxyS #SamsungTV #Samsung,Positive,303,14,29227
101465,2024-06-25,Samsung,Just heard Samsung is releasing a new product next month. Interesting. #GalaxyS,Neutral,13,18,24803
101024,2024-02-15,Amazon,Amazon keeps raising prices while the quality keeps dropping. Enough already. #Amazon #AmazonDeals,Negative,160,0,23651
100785,2024-02-23,Netflix,Worst customer experience ever with Netflix. Will be switching brands for good. #NetflixSeries #MustWatch,Negative,29,7,761
100638,2024-10-02,Microsoft,Loving my new Microsoft. The quality is top-notch and customer service was great. #Windows11,Positive,300,121,31990
100829,2024-03-09,Microsoft,Just got the new Microsoft product and it's absolutely amazing! Totally worth it. #Microsoft #Copilot,Positive,4,9,39356
